variante,distance_hasard
sans featurings ni ad-libs,0.9326403798800245
sans featurings ni ad-libs,0.9300779041130527
sans featurings ni ad-libs,0.9403251404242071
sans featurings ni ad-libs,0.9895872090775163
sans featurings ni ad-libs,0.9703844051733794
sans featurings ni ad-libs,0.9384115127006909
sans featurings ni ad-libs,0.9714930231351677
sans featurings ni ad-libs,0.9163978278379139
sans featurings ni ad-libs,0.962631172339472
sans featurings ni ad-libs,0.9069059508009353
sans featurings ni ad-libs,0.9485714175307915
sans featurings ni ad-libs,0.9495897318124558
sans featurings ni ad-libs,0.9369541341301552
sans featurings ni ad-libs,0.9002931849275575
sans featurings ni ad-libs,0.969722010810486
sans featurings ni ad-libs,0.9224514730402874
sans featurings ni ad-libs,0.9521205641515031
sans featurings ni ad-libs,0.93927885945266
sans featurings ni ad-libs,0.9035279901962328
sans featurings ni ad-libs,0.87548044522287
sans featurings ni ad-libs,0.9236782367914407
sans featurings ni ad-libs,0.933293448233771
sans featurings ni ad-libs,0.9498179576103583
sans featurings ni ad-libs,0.9235099291137993
sans featurings ni ad-libs,0.9232596764873815
sans featurings ni ad-libs,0.8880079059064273
sans featurings ni ad-libs,0.9907959190127188
sans featurings ni ad-libs,0.9252674368889383
sans featurings ni ad-libs,0.9661355257568186
sans featurings ni ad-libs,0.9421266870584384
sans featurings ni ad-libs,0.9153935334766908
sans featurings ni ad-libs,0.9382290113011338
sans featurings ni ad-libs,0.9118669335994692
sans featurings ni ad-libs,0.9478644072883338
sans featurings ni ad-libs,0.9566401064234507
sans featurings ni ad-libs,0.960252768781677
sans featurings ni ad-libs,0.9572706809917706
sans featurings ni ad-libs,0.9508238184514183
sans featurings ni ad-libs,0.9304425985222895
sans featurings ni ad-libs,0.977633455049858
sans featurings ni ad-libs,0.9305122597904605
sans featurings ni ad-libs,0.8641516530719127
sans featurings ni ad-libs,0.913808141161857
sans featurings ni ad-libs,0.9425846228356397
sans featurings ni ad-libs,0.9426829581003915
sans featurings ni ad-libs,0.9397332587180691
sans featurings ni ad-libs,0.9127904240947209
sans featurings ni ad-libs,0.9412553332809548
sans featurings ni ad-libs,0.9760846194802733
sans featurings ni ad-libs,0.9491205087236585
sans featurings ni ad-libs,0.8995585055382251
sans featurings ni ad-libs,0.9680145611175236
sans featurings ni ad-libs,0.933611948844749
sans featurings ni ad-libs,0.9024680431124543
sans featurings ni ad-libs,0.90704500862672
sans featurings ni ad-libs,0.9636335677418586
sans featurings ni ad-libs,0.9751415797149344
sans featurings ni ad-libs,0.888235107763113
sans featurings ni ad-libs,0.9148369282926738
sans featurings ni ad-libs,0.887464314904046
sans featurings ni ad-libs,0.9334663129373234
sans featurings ni ad-libs,0.9267081628950393
sans featurings ni ad-libs,0.9110947711077533
sans featurings ni ad-libs,0.9325656246641847
sans featurings ni ad-libs,0.9033664516588755
sans featurings ni ad-libs,0.9355206809250225
sans featurings ni ad-libs,0.8935797976376711
sans featurings ni ad-libs,0.9076988998480054
sans featurings ni ad-libs,0.9607769166947306
sans featurings ni ad-libs,0.9531179237797273
sans featurings ni ad-libs,0.929957701655913
sans featurings ni ad-libs,0.9597375402437983
sans featurings ni ad-libs,1.0003468204043033
sans featurings ni ad-libs,0.9923458691189906
sans featurings ni ad-libs,0.9267552984924663
sans featurings ni ad-libs,0.9050844234404232
sans featurings ni ad-libs,0.9425756728831204
sans featurings ni ad-libs,0.966527842389165
sans featurings ni ad-libs,0.9638474682169815
sans featurings ni ad-libs,0.9806511815575919
sans featurings ni ad-libs,0.9760611205146765
sans featurings ni ad-libs,0.9254347132909303
sans featurings ni ad-libs,0.9270338641124924
sans featurings ni ad-libs,0.9114457222094351
sans featurings ni ad-libs,0.9295969635004127
sans featurings ni ad-libs,0.8922613559237825
sans featurings ni ad-libs,0.9353413405823224
sans featurings ni ad-libs,0.9281940768737414
sans featurings ni ad-libs,0.942906092951699
sans featurings ni ad-libs,0.9294922925035001
sans featurings ni ad-libs,0.9302858663737675
sans featurings ni ad-libs,0.8783163715953904
sans featurings ni ad-libs,0.9434001071225102
sans featurings ni ad-libs,0.9488936169552309
sans featurings ni ad-libs,0.9462491426285627
sans featurings ni ad-libs,0.9364509271306819
sans featurings ni ad-libs,0.9274894767051587
sans featurings ni ad-libs,0.9440840765210584
sans featurings ni ad-libs,0.9580078340442731
sans featurings ni ad-libs,0.9030061189521386
sans featurings ni ad-libs,0.9822878444093385
sans featurings ni ad-libs,0.8991350073818859
sans featurings ni ad-libs,0.988412282411467
sans featurings ni ad-libs,0.9475746029499293
sans featurings ni ad-libs,0.8939681609288159
sans featurings ni ad-libs,0.9464858620312105
sans featurings ni ad-libs,0.933106009858198
sans featurings ni ad-libs,0.9977781465115764
sans featurings ni ad-libs,0.9246913254958246
sans featurings ni ad-libs,0.968967805810284
sans featurings ni ad-libs,0.9338235977926159
sans featurings ni ad-libs,0.9201380630404983
sans featurings ni ad-libs,0.9327277427866831
sans featurings ni ad-libs,0.9207024638178701
sans featurings ni ad-libs,0.9571632688027563
sans featurings ni ad-libs,0.9415285992972786
sans featurings ni ad-libs,0.9317271639921506
sans featurings ni ad-libs,0.9626535451513517
sans featurings ni ad-libs,0.9753822080985738
sans featurings ni ad-libs,0.9318941330707486
sans featurings ni ad-libs,0.90242658508427
sans featurings ni ad-libs,0.9635664614370463
sans featurings ni ad-libs,0.9030936915814524
sans featurings ni ad-libs,0.9550848014830822
sans featurings ni ad-libs,0.8979908108282862
sans featurings ni ad-libs,0.9698685543801229
sans featurings ni ad-libs,0.9345259823813095
sans featurings ni ad-libs,0.9479244076780101
sans featurings ni ad-libs,0.8934446732094864
sans featurings ni ad-libs,0.9584988005973625
sans featurings ni ad-libs,0.9483946650441641
sans featurings ni ad-libs,0.8919288252693238
sans featurings ni ad-libs,0.9203635207285813
sans featurings ni ad-libs,0.9394438387160092
sans featurings ni ad-libs,0.9597098089298335
sans featurings ni ad-libs,0.9706467639535601
sans featurings ni ad-libs,0.969438621845145
sans featurings ni ad-libs,0.9338088221927934
sans featurings ni ad-libs,0.9533537620305947
sans featurings ni ad-libs,0.9330179903177126
sans featurings ni ad-libs,0.8630199838656161
sans featurings ni ad-libs,0.9489428887660375
sans featurings ni ad-libs,0.8930112139901858
sans featurings ni ad-libs,0.933786578796087
sans featurings ni ad-libs,0.9241930984316495
sans featurings ni ad-libs,0.9020998558725647
sans featurings ni ad-libs,0.9498328967732879
sans featurings ni ad-libs,0.9332886386737134
sans featurings ni ad-libs,0.9197769386218566
sans featurings ni ad-libs,0.893477763456495
sans featurings ni ad-libs,0.932684802695358
sans featurings ni ad-libs,0.8861843506270857
sans featurings ni ad-libs,0.963531701984205
sans featurings ni ad-libs,0.9362504588989133
sans featurings ni ad-libs,0.9602954051804319
sans featurings ni ad-libs,0.9431596808372272
sans featurings ni ad-libs,0.9186742524904963
sans featurings ni ad-libs,0.9102427088486407
sans featurings ni ad-libs,0.8878610983264732
sans featurings ni ad-libs,0.8963546674092743
sans featurings ni ad-libs,0.8706989327879445
sans featurings ni ad-libs,0.9052700083193658
sans featurings ni ad-libs,0.9491791292628754
sans featurings ni ad-libs,0.9238624408376678
sans featurings ni ad-libs,0.9299653561631697
sans featurings ni ad-libs,0.9378401910150126
sans featurings ni ad-libs,0.9234125302816591
sans featurings ni ad-libs,0.9385125966320981
sans featurings ni ad-libs,0.9325865783968592
sans featurings ni ad-libs,0.9746984656687151
sans featurings ni ad-libs,0.933798220009352
sans featurings ni ad-libs,0.9229078250394603
sans featurings ni ad-libs,0.9551149791646297
sans featurings ni ad-libs,0.923070379106196
sans featurings ni ad-libs,0.9137416684454416
sans featurings ni ad-libs,0.9333994970699865
sans featurings ni ad-libs,0.9069988551182084
sans featurings ni ad-libs,0.9232841769883491
sans featurings ni ad-libs,0.9647223869614961
sans featurings ni ad-libs,0.9609559985140741
sans featurings ni ad-libs,0.9666470900866345
sans featurings ni ad-libs,0.9261573780073723
sans featurings ni ad-libs,0.9699090399339735
sans featurings ni ad-libs,0.9208509536384679
sans featurings ni ad-libs,0.9324642083843824
sans featurings ni ad-libs,0.9118047069884361
sans featurings ni ad-libs,0.9425838793768228
sans featurings ni ad-libs,0.9463365368853932
sans featurings ni ad-libs,0.9097203527384211
sans featurings ni ad-libs,0.9741762390816295
sans featurings ni ad-libs,0.9583967787270159
sans featurings ni ad-libs,0.9343963396200891
sans featurings ni ad-libs,0.8870477571839106
sans featurings ni ad-libs,0.9469496186297554
sans featurings ni ad-libs,0.9557951923427387
sans featurings ni ad-libs,0.9921292323424125
sans featurings ni ad-libs,0.9250316422699745
sans featurings ni ad-libs,0.9519470594154198
sans featurings ni ad-libs,0.9682016214149901
sans featurings ni ad-libs,0.9195949421652942
sans featurings ni ad-libs,0.9652682403175326
sans featurings ni ad-libs,0.9435885437502708
sans featurings ni ad-libs,0.9253500076094654
sans featurings ni ad-libs,0.9566835148252859
sans featurings ni ad-libs,0.948805086842717
sans featurings ni ad-libs,0.9249093252245488
sans featurings ni ad-libs,0.946760437659669
sans featurings ni ad-libs,0.9381617768496131
sans featurings ni ad-libs,0.9456416623744069
sans featurings ni ad-libs,0.9516760051669381
sans featurings ni ad-libs,0.877943789886464
sans featurings ni ad-libs,0.9612872209706662
sans featurings ni ad-libs,0.948395602655753
sans featurings ni ad-libs,0.9413878666718583
sans featurings ni ad-libs,0.8881956715991824
sans featurings ni ad-libs,0.9770184409640518
sans featurings ni ad-libs,0.9221441362807794
sans featurings ni ad-libs,0.9167335972152637
sans featurings ni ad-libs,0.9400442063335698
sans featurings ni ad-libs,0.8929835938675013
sans featurings ni ad-libs,0.9772697839739826
sans featurings ni ad-libs,0.9284098250132634
sans featurings ni ad-libs,0.8636274849102055
sans featurings ni ad-libs,0.9216489717745048
sans featurings ni ad-libs,0.8864204416163545
sans featurings ni ad-libs,0.8942816454533399
sans featurings ni ad-libs,0.9601823393485034
sans featurings ni ad-libs,0.9534641827240676
sans featurings ni ad-libs,0.9488639304561848
sans featurings ni ad-libs,0.9532712864606443
sans featurings ni ad-libs,0.9092500576065116
sans featurings ni ad-libs,0.9290741832157263
sans featurings ni ad-libs,0.9319719261108689
sans featurings ni ad-libs,1.0118671995945818
sans featurings ni ad-libs,0.9058099322832361
sans featurings ni ad-libs,0.8878958882265081
sans featurings ni ad-libs,0.9238551541049259
sans featurings ni ad-libs,0.9275553182957561
sans featurings ni ad-libs,0.9287086068936625
sans featurings ni ad-libs,0.9209735397975432
sans featurings ni ad-libs,0.9523608131830523
sans featurings ni ad-libs,0.8803516310925086
sans featurings ni ad-libs,0.9122634336328223
sans featurings ni ad-libs,0.9125994380788655
sans featurings ni ad-libs,0.9319305522125245
sans featurings ni ad-libs,0.8768215700924122
sans featurings ni ad-libs,0.9123893495236107
sans featurings ni ad-libs,0.8818770587001523
sans featurings ni ad-libs,0.9183181293033511
sans featurings ni ad-libs,0.9338595776173501
sans featurings ni ad-libs,0.9419871046171963
sans featurings ni ad-libs,0.9202363480306416
sans featurings ni ad-libs,0.9501494799423815
sans featurings ni ad-libs,0.9264501217962575
sans featurings ni ad-libs,0.9400534741348985
sans featurings ni ad-libs,0.9038735867120776
sans featurings ni ad-libs,0.9398379397642262
sans featurings ni ad-libs,0.9304452464040538
sans featurings ni ad-libs,0.9470387482565735
sans featurings ni ad-libs,0.9450622880039453
sans featurings ni ad-libs,0.9082330594957095
sans featurings ni ad-libs,0.9712628341599596
sans featurings ni ad-libs,0.9092107662771781
sans featurings ni ad-libs,0.9782556318341152
sans featurings ni ad-libs,0.9392103901250277
sans featurings ni ad-libs,0.9905107507846775
sans featurings ni ad-libs,0.9204742871675399
sans featurings ni ad-libs,0.9057010926178066
sans featurings ni ad-libs,0.913407778987243
sans featurings ni ad-libs,0.9271318413862908
sans featurings ni ad-libs,0.9210699219585206
sans featurings ni ad-libs,0.9254706320734715
sans featurings ni ad-libs,0.9228748429245922
sans featurings ni ad-libs,0.9311911702443104
sans featurings ni ad-libs,0.9462916179518422
sans featurings ni ad-libs,0.9026378471427626
sans featurings ni ad-libs,0.9698679591164427
sans featurings ni ad-libs,0.9110787205000956
sans featurings ni ad-libs,0.9725895590301508
sans featurings ni ad-libs,0.9679398145972069
sans featurings ni ad-libs,0.9585411136951796
sans featurings ni ad-libs,0.8821786384601045
sans featurings ni ad-libs,0.9090693448775276
sans featurings ni ad-libs,0.9470869056352146
sans featurings ni ad-libs,0.9655462574146149
sans featurings ni ad-libs,0.9501651235049635
sans featurings ni ad-libs,0.9289015006524327
sans featurings ni ad-libs,0.9396247887371222
sans featurings ni ad-libs,0.9230322308769789
sans featurings ni ad-libs,0.9675954652407375
sans featurings ni ad-libs,0.9318726811993412
sans featurings ni ad-libs,0.9616585661262061
sans featurings ni ad-libs,0.9210857538175901
sans featurings ni ad-libs,0.9424663042894545
sans featurings ni ad-libs,0.9510207995421994
sans featurings ni ad-libs,0.9788984840654003
sans featurings ni ad-libs,0.939339751407136
sans featurings ni ad-libs,0.9422613929371848
sans featurings ni ad-libs,0.9258108286861941
sans featurings ni ad-libs,0.9658644438253244
sans featurings ni ad-libs,0.938273909070469
sans featurings ni ad-libs,0.9144441210848273
sans featurings ni ad-libs,0.9497364020006309
sans featurings ni ad-libs,0.9240046930926218
sans featurings ni ad-libs,0.9200431482270117
sans featurings ni ad-libs,0.9232114391313807
sans featurings ni ad-libs,0.9847425728681345
sans featurings ni ad-libs,0.938353096085474
sans featurings ni ad-libs,0.9377220902999409
sans featurings ni ad-libs,0.9191400438363213
sans featurings ni ad-libs,0.920024219404161
sans featurings ni ad-libs,0.895393511911406
sans featurings ni ad-libs,0.9003019587437694
sans featurings ni ad-libs,0.9459690577447514
sans featurings ni ad-libs,0.8637512643463311
sans featurings ni ad-libs,0.8928848886329308
sans featurings ni ad-libs,0.9374087353681945
sans featurings ni ad-libs,0.9634216119510434
sans featurings ni ad-libs,0.9446774377381104
sans featurings ni ad-libs,1.0093401135631888
sans featurings ni ad-libs,0.9072703346941269
sans featurings ni ad-libs,0.9357795917455977
sans featurings ni ad-libs,0.9383483874707781
sans featurings ni ad-libs,0.9729678446857577
sans featurings ni ad-libs,0.9379575387026978
sans featurings ni ad-libs,0.9419129971738813
sans featurings ni ad-libs,0.904963489945998
sans featurings ni ad-libs,0.9331039646166641
sans featurings ni ad-libs,0.9816197259733392
sans featurings ni ad-libs,0.9278609767116456
sans featurings ni ad-libs,0.8882462482065172
sans featurings ni ad-libs,0.8818130240443066
sans featurings ni ad-libs,0.95813755603646
sans featurings ni ad-libs,0.958140628268942
sans featurings ni ad-libs,0.9082612417807568
sans featurings ni ad-libs,0.9043324532902421
sans featurings ni ad-libs,0.9541297519648817
sans featurings ni ad-libs,0.9583689633720546
sans featurings ni ad-libs,0.8933696654337389
sans featurings ni ad-libs,0.9576091133959873
sans featurings ni ad-libs,0.9055101522008214
sans featurings ni ad-libs,0.9618966007269372
sans featurings ni ad-libs,0.964592247403522
sans featurings ni ad-libs,0.9380522753835482
sans featurings ni ad-libs,0.9237864546473192
sans featurings ni ad-libs,0.9574147152393636
sans featurings ni ad-libs,0.9132397050033247
sans featurings ni ad-libs,0.9512992049695782
sans featurings ni ad-libs,0.9532826586234757
sans featurings ni ad-libs,0.9411344516767427
sans featurings ni ad-libs,0.9038775693985761
sans featurings ni ad-libs,0.9371381776321207
sans featurings ni ad-libs,0.9500862163644114
sans featurings ni ad-libs,0.9448034977712293
sans featurings ni ad-libs,0.9622025841897688
sans featurings ni ad-libs,0.9298740623276086
sans featurings ni ad-libs,0.9370744804226975
sans featurings ni ad-libs,0.9957513240031949
sans featurings ni ad-libs,0.9334600718746626
sans featurings ni ad-libs,0.9286516917715709
sans featurings ni ad-libs,0.91095277707556
sans featurings ni ad-libs,0.9401072448851029
sans featurings ni ad-libs,0.9254284982320632
sans featurings ni ad-libs,0.8745995941126573
sans featurings ni ad-libs,0.9254047117287583
sans featurings ni ad-libs,0.8851775715325729
sans featurings ni ad-libs,0.9521247607066818
sans featurings ni ad-libs,0.9060324583809347
sans featurings ni ad-libs,0.9371539705908573
sans featurings ni ad-libs,0.919194131325849
sans featurings ni ad-libs,1.0030898647810826
sans featurings ni ad-libs,0.9763026054522317
sans featurings ni ad-libs,0.9944684571754876
sans featurings ni ad-libs,0.960470591900734
sans featurings ni ad-libs,0.906490602619029
sans featurings ni ad-libs,0.9211566953811579
sans featurings ni ad-libs,0.9768858109689498
sans featurings ni ad-libs,0.9248024094278259
sans featurings ni ad-libs,0.9610911712113895
sans featurings ni ad-libs,0.9235431319463643
sans featurings ni ad-libs,0.9448016266258746
sans featurings ni ad-libs,0.9409190771381782
sans featurings ni ad-libs,0.9165788168030866
sans featurings ni ad-libs,0.9234493700611177
sans featurings ni ad-libs,0.9289512614544319
sans featurings ni ad-libs,0.9135199332172204
sans featurings ni ad-libs,0.944202493377408
sans featurings ni ad-libs,0.928216186396858
sans featurings ni ad-libs,0.900696196604884
sans featurings ni ad-libs,0.9422922174880646
sans featurings ni ad-libs,0.9510491221043612
sans featurings ni ad-libs,0.9467443374505916
sans featurings ni ad-libs,0.9352990228090204
sans featurings ni ad-libs,0.9603930285209443
sans featurings ni ad-libs,0.9060883095520519
sans featurings ni ad-libs,0.9083901951722941
sans featurings ni ad-libs,0.9546373518566742
sans featurings ni ad-libs,0.9531969365644954
sans featurings ni ad-libs,0.9446780183084171
sans featurings ni ad-libs,0.9032883010707384
sans featurings ni ad-libs,0.874141177909267
sans featurings ni ad-libs,0.9602530858750643
sans featurings ni ad-libs,0.9237381910544022
sans featurings ni ad-libs,0.9535318386877137
sans featurings ni ad-libs,0.9339934362179904
sans featurings ni ad-libs,0.9547065943442196
sans featurings ni ad-libs,0.9425661917966579
sans featurings ni ad-libs,0.9544910498507791
sans featurings ni ad-libs,0.9359877535309312
sans featurings ni ad-libs,0.9406014979871615
sans featurings ni ad-libs,0.8897997136321668
sans featurings ni ad-libs,0.959591685606122
sans featurings ni ad-libs,0.9578490213734777
sans featurings ni ad-libs,0.918722599529539
sans featurings ni ad-libs,0.9618124928157182
sans featurings ni ad-libs,0.9496903195759029
sans featurings ni ad-libs,0.9154914790751059
sans featurings ni ad-libs,0.9386959562589035
sans featurings ni ad-libs,0.9015755834215284
sans featurings ni ad-libs,0.8700101677203906
sans featurings ni ad-libs,0.864846958368194
sans featurings ni ad-libs,0.9373474013253004
sans featurings ni ad-libs,0.9880217627799904
sans featurings ni ad-libs,0.9342890103434907
sans featurings ni ad-libs,0.9194170779024502
sans featurings ni ad-libs,0.9251091179001879
sans featurings ni ad-libs,0.9177523273912267
sans featurings ni ad-libs,0.9298814628438961
sans featurings ni ad-libs,0.9336293050165416
sans featurings ni ad-libs,0.9830483800061276
sans featurings ni ad-libs,0.9659200093233838
sans featurings ni ad-libs,0.8992537246460115
sans featurings ni ad-libs,0.9368224690818369
sans featurings ni ad-libs,0.9208028807120863
sans featurings ni ad-libs,0.9030378544647775
sans featurings ni ad-libs,0.9694535933000344
sans featurings ni ad-libs,0.9284703538146455
sans featurings ni ad-libs,0.9312428630691569
sans featurings ni ad-libs,0.909838137046077
sans featurings ni ad-libs,0.893074604108684
sans featurings ni ad-libs,0.9498540244101235
sans featurings ni ad-libs,0.9655378933732737
sans featurings ni ad-libs,0.9192356866871805
sans featurings ni ad-libs,0.917508450614969
sans featurings ni ad-libs,0.9338562465291053
sans featurings ni ad-libs,0.9781605027955408
sans featurings ni ad-libs,0.9322644761588704
sans featurings ni ad-libs,0.9766448534615428
sans featurings ni ad-libs,0.9826981647655257
sans featurings ni ad-libs,0.9188114781127191
sans featurings ni ad-libs,0.9597685366028357
sans featurings ni ad-libs,0.9569517166102401
sans featurings ni ad-libs,0.9405189113366901
sans featurings ni ad-libs,0.9165993776016719
sans featurings ni ad-libs,0.9101796364825224
sans featurings ni ad-libs,0.9201811449056012
sans featurings ni ad-libs,0.9875627293746173
sans featurings ni ad-libs,0.9465941552136053
sans featurings ni ad-libs,0.9144730890230778
sans featurings ni ad-libs,0.9326954369574576
sans featurings ni ad-libs,0.9114074046382256
sans featurings ni ad-libs,0.8916563317746227
sans featurings ni ad-libs,0.952650198869257
sans featurings ni ad-libs,0.944338287951733
sans featurings ni ad-libs,0.9494659707433916
sans featurings ni ad-libs,0.9141626401485357
sans featurings ni ad-libs,0.9071661821068845
sans featurings ni ad-libs,0.9523082921750938
sans featurings ni ad-libs,0.9379816031357803
sans featurings ni ad-libs,0.8579299504997266
sans featurings ni ad-libs,0.9354337037688445
sans featurings ni ad-libs,0.9594570573264839
sans featurings ni ad-libs,0.9586532925944422
sans featurings ni ad-libs,0.9264319610738629
sans featurings ni ad-libs,0.9246995791283257
sans featurings ni ad-libs,0.9697106862980917
sans featurings ni ad-libs,0.9587103286300777
sans featurings ni ad-libs,1.000318647747054
sans featurings ni ad-libs,0.864990947597825
sans featurings ni ad-libs,0.8798002525353243
sans featurings ni ad-libs,0.927772553921341
sans featurings ni ad-libs,0.9288173877208001
sans featurings ni ad-libs,0.8715558117215778
sans featurings ni ad-libs,0.9325304082363353
sans featurings ni ad-libs,0.9242638026750863
sans featurings ni ad-libs,0.9461673765808292
sans featurings ni ad-libs,0.9183394057923918
sans featurings ni ad-libs,0.8933551642938203
sans featurings ni ad-libs,0.9500999275464133
sans featurings ni ad-libs,0.9519258773698689
sans featurings ni ad-libs,0.9308369639371963
sans featurings ni ad-libs,0.9197817595402111
sans featurings ni ad-libs,0.9537224229081667
sans featurings ni ad-libs,0.9303503072562399
sans featurings ni ad-libs,0.9483976239475087
sans featurings ni ad-libs,0.9497872445656116
sans featurings ni ad-libs,0.9420537752168802
sans featurings ni ad-libs,0.9593383148549145
sans featurings ni ad-libs,0.9488804896207906
sans featurings ni ad-libs,0.9298873536023902
sans featurings ni ad-libs,0.9177639459287503
sans featurings ni ad-libs,0.939304888896356
sans featurings ni ad-libs,0.9275841283494393
sans featurings ni ad-libs,0.9309634033833101
sans featurings ni ad-libs,0.9353926545921116
sans featurings ni ad-libs,0.9446476855734095
sans featurings ni ad-libs,0.9234764796359023
sans featurings ni ad-libs,0.9848722631000889
sans featurings ni ad-libs,1.0192964064209
sans featurings ni ad-libs,0.9489552143960823
sans featurings ni ad-libs,0.9571524462845796
sans featurings ni ad-libs,0.936960896072055
sans featurings ni ad-libs,0.9520006347147334
sans featurings ni ad-libs,0.9154267318227061
sans featurings ni ad-libs,0.9404501888386397
sans featurings ni ad-libs,0.9245471952391634
sans featurings ni ad-libs,0.8759866789627012
sans featurings ni ad-libs,0.930479109518817
sans featurings ni ad-libs,0.9246514470678944
sans featurings ni ad-libs,0.9464556949807393
sans featurings ni ad-libs,0.9050545530954005
sans featurings ni ad-libs,0.9367392157391955
sans featurings ni ad-libs,0.938776964235662
sans featurings ni ad-libs,0.9571233695209329
sans featurings ni ad-libs,0.9868996628683813
sans featurings ni ad-libs,0.9459055583343624
sans featurings ni ad-libs,0.9111110577958383
sans featurings ni ad-libs,0.8988671113021778
sans featurings ni ad-libs,0.8956018027284997
sans featurings ni ad-libs,0.9389098996626293
sans featurings ni ad-libs,0.9593451388703421
sans featurings ni ad-libs,0.9121278492664718
sans featurings ni ad-libs,0.9283764088808495
sans featurings ni ad-libs,0.9562643813293573
sans featurings ni ad-libs,0.9036221911872525
sans featurings ni ad-libs,0.9222855710264004
sans featurings ni ad-libs,0.9507981802698279
sans featurings ni ad-libs,0.956009929327702
sans featurings ni ad-libs,0.8700525572416441
sans featurings ni ad-libs,0.918851779870366
sans featurings ni ad-libs,0.8953259505429146
sans featurings ni ad-libs,0.9052292639156999
sans featurings ni ad-libs,1.0064930544790833
sans featurings ni ad-libs,0.9113228341282121
sans featurings ni ad-libs,0.9440293077960422
sans featurings ni ad-libs,0.9427283482061877
sans featurings ni ad-libs,0.9025009900225703
sans featurings ni ad-libs,0.9513938631692087
sans featurings ni ad-libs,0.9621776959382181
sans featurings ni ad-libs,0.9437700700378121
sans featurings ni ad-libs,0.91645564587041
sans featurings ni ad-libs,0.9484627585788741
sans featurings ni ad-libs,0.9195128728703352
sans featurings ni ad-libs,0.9036864215841509
sans featurings ni ad-libs,0.9504939114086557
sans featurings ni ad-libs,0.8991465212811753
sans featurings ni ad-libs,0.9177503132765903
sans featurings ni ad-libs,0.933291700962769
sans featurings ni ad-libs,0.930987360356869
sans featurings ni ad-libs,0.9046102293923435
sans featurings ni ad-libs,0.929969488456927
sans featurings ni ad-libs,0.8945681877897088
sans featurings ni ad-libs,0.9160245017688798
sans featurings ni ad-libs,0.8931508052935646
sans featurings ni ad-libs,0.9403538552212116
sans featurings ni ad-libs,0.885854933015242
sans featurings ni ad-libs,0.9224408294698633
sans featurings ni ad-libs,0.9680680091852982
sans featurings ni ad-libs,0.952641260269997
sans featurings ni ad-libs,1.0183598477665592
sans featurings ni ad-libs,0.9549384310553516
sans featurings ni ad-libs,0.9519096176334111
